shortcode;url;likes;comments;tags;
Bll_ZZ5h7vQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/e247d5e072ea46666e9216966f76a665/5C37F27E/t51.2885-15/e35/37369849_2127242364222924_619080284012281856_n.jpg;994449;5455;person;
Blokzw5DJNQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/ab7a6b826608868ed4556bb42a595f53/5C14BC08/t51.2885-15/e35/37365316_181417266066200_8389520384197656576_n.jpg;892226;7447;sky;
BlmGGlzj5go;https://instagram.fbru2-1.fna.fbcdn.net/vp/5d049d364cc11340289b92944d18cbdf/5C3B60B0/t51.2885-15/e35/37279439_210417679660162_8086132810760323072_n.jpg;1804224;10351;tree,colorful,plant,painting,forest,colored,surrounded;
BltGP-YB-MO;https://instagram.fbru2-1.fna.fbcdn.net/vp/a654dcd25cc6c4379b15a81ed99f2a64/5C179230/t51.2885-15/e35/36946058_2103026736623485_1073488128871759872_n.jpg;734577;9988;person,sitting,woman,outdoor,suit,dressed,curb;
Bl4HgYEDaNV;https://instagram.fbru2-1.fna.fbcdn.net/vp/3aa1e8677e3cf91d3284d6e9e7951742/5BFEFC1C/t51.2885-15/e35/37594916_2106415802940791_4632147345704747008_n.jpg;624831;5595;flower,plant,pink;
Blv-nTPjGyi;https://instagram.fbru2-1.fna.fbcdn.net/vp/7bea47cbe6b81b8a8b09b21d13b733a7/5C38036E/t51.2885-15/e35/37413485_1494142594020029_313587953261608960_n.jpg;970494;9810;water,outdoor,swimming,turtle,ocean floor;
Bl36AZRBPmZ;https://instagram.fbru2-1.fna.fbcdn.net/vp/ab0cc0e2cd6c6909f8707640823112b0/5C35717B/t51.2885-15/e35/37798016_1641152452678988_6917767600189472768_n.jpg;1223819;7361;outdoor,nature,spring,sunset;
Blv3n2PDxbR;https://instagram.fbru2-1.fna.fbcdn.net/vp/165eb1504fc4999cd458292aa890d846/5C092FF7/t51.2885-15/e35/37039557_233559280813107_9082113092225073152_n.jpg;664406;4637;ground,outdoor,person,boy,young,colored;
BlvrGC6jwYn;https://instagram.fbru2-1.fna.fbcdn.net/vp/1cc825ab02d1a04b20f6e3ebd0477d0c/5C094229/t51.2885-15/e35/37640798_264296897690460_8716713020031500288_n.jpg;819877;5349;person,different;
Bl4ArFID9Xg;https://instagram.fbru2-1.fna.fbcdn.net/vp/3aaa4d83d8150725b667227bc320ebea/5C0B9CF4/t51.2885-15/e35/37378562_2063088233956513_3146580366324662272_n.jpg;538636;3114;building;
Bl6YKekjO2m;https://instagram.fbru2-1.fna.fbcdn.net/vp/9c77ad09a3bd1ce6aedb2e71db2b8f72/5BFF082C/t51.2885-15/e35/37780469_238674473442152_2813946573862469632_n.jpg;915819;5235;dog,black;
Bl6evimhEzL;https://instagram.fbru2-1.fna.fbcdn.net/vp/63f07ac831e86315fb26bcfe6076c2e3/5C1B570D/t51.2885-15/e35/37631161_1077819182370439_6981116379235614720_n.jpg;805866;4715;sky,outdoor,mountain,snow,nature,slope,clouds,wave;
Bl07g-vDk7o;https://instagram.fbru2-1.fna.fbcdn.net/vp/5dd0c8fcbf5a559376a10519968931ef/5BFE11AC/t51.2885-15/e35/37212600_216503222400137_223479496441856000_n.jpg;554001;5860;person,outdoor,man,sport;
Bl8iqtJh64C;https://instagram.fbru2-1.fna.fbcdn.net/vp/b78f46e5ea296e0f8f7432040de745ea/5C073EB3/t51.2885-15/e35/38097342_264084104184872_6158341348450631680_n.jpg;677870;7831;sky,outdoor,air,person,jumping,sport,doing,trick,high;
BmCAnZ5j0qk;https://instagram.fbru2-1.fna.fbcdn.net/vp/05e82b7870b7a29ebe7f7d0520546db3/5C165601/t51.2885-15/e35/37576555_231991657456993_300968789590147072_n.jpg;1191198;18506;outdoor;
BmKLTWeDm-S;https://instagram.fbru2-1.fna.fbcdn.net/vp/e551150af622db6bbd8b3712c3f88a6d/5BFC7A9E/t51.2885-15/e35/38096971_264945047651613_8145344076011536384_n.jpg;563573;6017;sky,outdoor,person;
BmMnJYLgYwv;https://instagram.fbru2-1.fna.fbcdn.net/vp/01d270dae983be70649bb5a8fdb47d36/5C012BA7/t51.2885-15/e35/38236428_639503983102994_2538276481675558912_n.jpg;672966;3464;grass,outdoor,sky,field,standing,plant,group,flock,dry,lush;
BmOuIS7hSwp;https://instagram.fbru2-1.fna.fbcdn.net/vp/68b4c09dd5bc5b5a5ba221963afe7bd3/5C14EA8F/t51.2885-15/e35/37883385_685410811807687_3388255203953213440_n.jpg;759269;8484;person,man,outdoor,standing,dressed;
Bl6lKQWhMAr;https://instagram.fbru2-1.fna.fbcdn.net/vp/f557ad9e2a54b3219a84270887945e81/5C379DFD/t51.2885-15/e35/37619030_243777182927505_7851701654519808000_n.jpg;520631;5067;;
BmJZhAthIdB;https://instagram.fbru2-1.fna.fbcdn.net/vp/a9e00a3ade4faa504f7d424e40656951/5C00FC24/t51.2885-15/e35/38517591_1890530291256479_7298607736214781952_n.jpg;568785;4789;stationary;
BmJ8BgjhJEJ;https://instagram.fbru2-1.fna.fbcdn.net/vp/c1cac82490b29ee1397392f5097196b0/5C19FFF7/t51.2885-15/e35/38010668_2101969650052954_378896925316874240_n.jpg;2110846;14822;dog,outdoor,mammal,animal,close;
BmMtftPAhhG;https://instagram.fbru2-1.fna.fbcdn.net/vp/8aad32cda5c0f772b6b2320f139c03fd/5C08BE2E/t51.2885-15/e35/37852568_229329441107941_1666498292109803520_n.jpg;968383;7413;outdoor,person;
BmMgMeag0m4;https://instagram.fbru2-1.fna.fbcdn.net/vp/d084af38f0acbd51c044b2b795590014/5C010260/t51.2885-15/e35/38080840_297384990838213_1766534544359424000_n.jpg;893770;4845;building,outdoor,sky;
BmTsvC0hYB-;https://instagram.fbru2-1.fna.fbcdn.net/vp/e66dac59f5ae31a9351bd2a39f845784/5C0ABC5A/t51.2885-15/e35/38191598_2059370487712579_2172181410759049216_n.jpg;842983;6945;different,decorated,several,variety,arranged;
BmeouFkDPD3;https://instagram.fbru2-1.fna.fbcdn.net/vp/b59d05263e625832cd4edd366f633e31/5BF699A9/t51.2885-15/e35/37945376_227656674612147_5583544148650098688_n.jpg;1140629;6448;plant;
BmeiSY5BuTC;https://instagram.fbru2-1.fna.fbcdn.net/vp/efe874cf5f03707ef5c682f4579e4458/5C007D32/t51.2885-15/e35/39125212_2138135273129281_7831625353880666112_n.jpg;625088;2996;window,floor,indoor;
Bmb-C7th1JU;https://instagram.fbru2-1.fna.fbcdn.net/vp/53887c73f1e04e3e60c0e0861620962f/5C07010F/t51.2885-15/e35/37955031_2027722344205206_8566664300276482048_n.jpg;798373;4201;person,coelenterate;
BmcD9VyhnOj;https://instagram.fbru2-1.fna.fbcdn.net/vp/0a11e890ba63f17e8864cb90682ac25b/5C0CF4CD/t51.2885-15/e35/38636621_1005423972952526_537303904832978944_n.jpg;1098085;6454;person,clothing;
BmRIauABpPk;https://instagram.fbru2-1.fna.fbcdn.net/vp/8b74608d62df2d81c6e5532caa122f5f/5C03B52D/t51.2885-15/e35/37927736_830552227148531_5338169793696497664_n.jpg;1843506;17461;brown,outdoor,dog,animal,mammal;
BmY5rxbjB9_;https://instagram.fbru2-1.fna.fbcdn.net/vp/e8fcd9802ee69d6536239307b04ef18c/5C15D310/t51.2885-15/e35/38011609_274160473381541_6951488792884674560_n.jpg;1195502;10098;ground,animal,outdoor,person,elephant;
BmUBrLSBloQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/1813ba365cc67081634d4df41c8b9d68/5C35968E/t51.2885-15/e35/37823307_1371715286264748_7125275874194096128_n.jpg;896936;9790;indoor,wall,bathroom,curtain,shower,tiled;
BmcLWw2j6uc;https://instagram.fbru2-1.fna.fbcdn.net/vp/de40fafdeb5590df2da1a70960149e02/5BFD8AD4/t51.2885-15/e35/38080888_527113041065056_8104390656606076928_n.jpg;1665234;12956;sky,outdoor,plant,grass,cactus,tree,bushes,lush,day;
BmeBV58hmdq;https://instagram.fbru2-1.fna.fbcdn.net/vp/505582e2cf0d6311b406ee4f40037647/5C351A89/t51.2885-15/e35/38699793_239878539945533_2227164667254407168_n.jpg;897331;7962;woman,beautiful;
BmevSWHjpEK;https://instagram.fbru2-1.fna.fbcdn.net/vp/2c44360bdc380bedf4f7bfa678749e14/5BF5B7AA/t51.2885-15/e35/38278964_233036207357257_7180570490048610304_n.jpg;773867;5761;sky,outdoor;
BmmC3-vBBaC;https://instagram.fbru2-1.fna.fbcdn.net/vp/3934761d852f9bc1448ab9ff5bf73f8f/5BFFD37B/t51.2885-15/e35/38996639_1047888772037088_24017087752044544_n.jpg;1759378;19322;cat,indoor,laying,mammal,domestic cat,colored;
BmjJHfohQON;https://instagram.fbru2-1.fna.fbcdn.net/vp/b0fd143ac26689c9b513be55c94e9f54/5C077963/t51.2885-15/e35/38431789_1901441043250809_7897223501789003776_n.jpg;992424;14253;mammal,animal,black,domestic cat;
BmwjdXwh_Pb;https://instagram.fbru2-1.fna.fbcdn.net/vp/415be3540827b74d55086617e6b72a3f/5C00B79B/t51.2885-15/e35/38170701_891349417739479_2788104056290148352_n.jpg;632428;3162;sky,outdoor;
Bmwqu73h0bJ;https://instagram.fbru2-1.fna.fbcdn.net/vp/dc49ab7e2484bb1cd8e1450b95aeb37a/5C0549B8/t51.2885-15/e35/39352517_672143426579104_4574447483739963392_n.jpg;359064;1973;;
Bmgp3QdhyVx;https://instagram.fbru2-1.fna.fbcdn.net/vp/4c82456001c48be605214e8045736a3f/5C05230A/t51.2885-15/e35/39352488_740416489623253_39947696978526208_n.jpg;690626;6885;outdoor,road,man,person,way,sidewalk,scene,riding,street;
BmuTx1ADkG1;https://instagram.fbru2-1.fna.fbcdn.net/vp/f373c88bc89fae044a14c59bd0001baf/5C063ABB/t51.2885-15/e35/39231938_2116813661867297_5010810629095686144_n.jpg;683835;6259;colorful,goggles;
BmuMENkhfFQ;https://instagram.fbru2-1.fna.fbcdn.net/vp/acfd74c495e345411c0771d259eeacf2/5C039713/t51.2885-15/e35/39135711_246098206241307_4040715595832885248_n.jpg;574721;2955;decorated,close,surrounded;
